loan_id,funded_amount,funded_date,duration_years,duration_months,_10_yr_treasury_index_date_funded,interest_rate_percent,interest_rate,payments,total_past_payments,loan_balance,property_value,purpose,firstname,middlename,lastname,social,phone,title,employment_length,building_class_category,tax_class_at_present,building_class_at_present,address_1,address_2,zip_code,city,state,total_units,land_square_feet,gross_square_feet,tax_class_at_time_of_sale
LL0000141,2256000.0,2019-09-17,30,360,1.81,3.408,0.03408,10014.95,3,2225955.16,2381300.0,home,Nathaniel,Mateo,Maldonado,314-36-0920,523-681-4659,VP General Manager,13,07 RENTALS - WALKUP APARTMENTS,2A,C3,342 BERGEN STREET,8,10185,New York City,NY,4,2500.0,5300.0,2
LL0001585,2256000.0,2013-02-24,15,180,1.97,3.268,0.03268,15871.95,82,954500.0,2381100.0,commerical property,Kynlee,Isabella,Humphrey,378-66-8494,649-833-9028,Engineering Manager,12,04 TAX CLASS 1 CONDOS,1C,R6,97 DOUGLASS STREET,1,10123,New York City,NY,1,0.0,0.0,1
LL0000878,2268000.0,2014-05-04,30,360,2.6,4.198,0.04198,11088.26,67,1525086.43,2371400.0,investment property,Lorenzo,Dalton,Barbosa,336-38-0888,648-294-3412,Senior Manager,18,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,265 WYTHE AVENUE,3,10060,New York City,NY,1,0.0,0.0,2
LL0000606,2112000.0,2012-06-08,30,360,1.65,3.248,0.03248,9189.24,90,1284968.46,2370150.0,investment property,Maya,Emma,Kelly,390-21-0589,482-830-4483,Global Chief Growth Officer,11,07 RENTALS - WALKUP APARTMENTS,2A,C2,1318 HALSEY STREET,6,10045,New York City,NY,6,2650.0,5168.0,2
LL0000850,2280000.0,2015-08-02,30,360,2.2,3.798,0.03798,10621.23,52,1727695.94,2360650.0,investment property,Sloan,Sophia,Atkinson,727-89-9066,744-151-8500,Director,6,04 TAX CLASS 1 CONDOS,1C,R6,78 SOUTH 3RD STREET,1,10176,New York City,NY,1,0.0,0.0,1
LL0001063,2256000.0,2017-08-06,30,360,2.262,3.86,0.0386,10589.2,28,1959502.36,2359900.0,home,Cole,Zion,Ogle,511-17-3689,811-362-8642,Buyer,1,04 TAX CLASS 1 CONDOS,1C,R6,184 RUSSELL STREET,2,10159,New York City,NY,1,0.0,0.0,1
LL0001038,2280000.0,2016-03-07,30,360,1.91,3.508,0.03508,10248.4,45,1818821.85,2349750.0,commerical property,William,Javier,Guzman,932-06-2460,249-585-9170,CEO,18,04 TAX CLASS 1 CONDOS,1C,R6,570 BERGEN STREET,2,10023,New York City,NY,1,0.0,0.0,1
LL0000500,2148000.0,2012-07-03,30,360,1.65,3.248,0.03248,9345.87,89,1316217.21,2344900.0,home,Greyson,Micah,Ramos,196-35-1053,283-300-6672,Senior Project Manager,18,04 TAX CLASS 1 CONDOS,1C,R6,97 DOUGLASS STREET,2,10024,New York City,NY,1,0.0,0.0,1
LL0001688,2244000.0,2017-12-16,30,360,2.35,3.948,0.03948,10646.04,24,1988495.13,2341300.0,home,Juan,Javier,Arndt,848-88-3395,993-674-2835,Partner,17,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,265 1ST STREET,3,10017,New York City,NY,1,0.0,0.0,2
LL0000081,2280000.0,2016-11-13,30,360,2.1501,3.748,0.03748,10556.45,37,1889411.42,2337200.0,commerical property,Eli,Hunter,Sotelo,571-51-5458,372-602-1436,Vice President,2,02 TWO FAMILY DWELLINGS,1,B1,633 CARROLL STREET,4,10158,New York City,NY,2,1733.0,2430.0,1
LL0000998,2016000.0,2012-06-12,30,360,1.67,3.268,0.03268,8793.69,90,1224568.09,2333950.0,home,Esmeralda,Brinley,Griffith,493-62-6762,541-258-5705,President,9,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,32 NORTH MOORE STREET,5,10282,New York City,NY,1,,,2
LL0000446,2160000.0,2014-04-28,30,360,2.7,4.298,0.04298,10686.69,68,1433305.31,2323700.0,home,Marcus,Kaleb,Rice,284-05-4428,755-389-4380,sales manager,9,07 RENTALS - WALKUP APARTMENTS,2A,C2,373 SUMPTER STREET,6,10017,New York City,NY,6,2500.0,5400.0,2
LL0001027,2184000.0,2015-10-02,30,360,1.99,3.588,0.03588,9914.73,50,1688263.33,2321600.0,commerical property,Patrick,Miguel,Mills,493-03-0904,739-432-9791,Vice President of Engineering,5,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,211 WEST 18TH   STREET,2,10178,New York City,NY,1,,,2
LL0000493,2112000.0,2015-02-24,30,360,1.99,3.588,0.03588,9587.87,58,1555903.3,2320600.0,commerical property,Martin,Collin,Greer,403-27-3348,899-509-7268,Finance,14,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,559 CARROLL STREET,4,10158,New York City,NY,1,0.0,0.0,2
LL0000110,2136000.0,2013-03-06,30,360,1.95,3.548,0.03548,9648.92,81,1354437.63,2320600.0,investment property,Greyson,Theodore,Shipman,721-11-0473,349-808-2004,Branch Manager / Loan officer,9,13 CONDOS - ELEVATOR APARTMENTS,2,R4,260 PARK AVENUE SOUTH,10I,10039,New York City,NY,1,,,2
LL0000835,2244000.0,2016-03-20,15,180,1.88,3.178,0.03178,15689.48,45,1537973.42,2313100.0,investment property,Tyler,Austin,Barnett,566-85-7451,529-384-1225,Executive Vice President,15,07 RENTALS - WALKUP APARTMENTS,2,C1,2117 FOSTER AVENUE,24,10006,New York City,NY,14,4000.0,11200.0,2
LL0000227,2232000.0,2018-11-09,15,180,3.19,4.488,0.04488,17060.96,13,2010207.46,2312900.0,commerical property,Charli,Gloria,Rivas,467-84-1344,589-669-6350,General Manager,14,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,449 WASHINGTON STREET,3,10151,New York City,NY,1,,,2
LL0000258,2100000.0,2018-04-03,30,360,2.79,4.388,0.04388,10501.1,20,1889978.02,2311900.0,home,Nathan,John,Bond,346-18-0914,545-948-0951,Educator,9,14 RENTALS - 4-10 UNIT,2B,S9,2541 OCEAN AVENUE,6,10013,New York City,NY,10,2240.0,6740.0,2
LL0001257,2148000.0,2014-06-15,30,360,2.6,4.198,0.04198,10501.58,66,1454895.61,2309300.0,commerical property,Jayden,Alexander,Barney,689-72-7107,922-150-1909,Sales,9,14 RENTALS - 4-10 UNIT,2B,S9,5803 5TH AVENUE,6,10168,New York City,NY,8,2667.0,6707.0,2
LL0000351,2184000.0,2013-03-04,30,360,1.88,3.478,0.03478,9780.33,81,1391792.88,2308700.0,home,Henry,Jackson,Jefferson,232-15-8615,732-006-6339,Partner,15,13 CONDOS - ELEVATOR APARTMENTS,2,R4,959 1 AVENUE,10C,10034,New York City,NY,1,,,2
LL0000996,2004000.0,2013-05-28,30,360,2.15,3.748,0.03748,9278.56,79,1270993.58,2304450.0,investment property,Julia,Amelia,Ross,252-85-1050,350-265-3375,Loan Officer,17,13 CONDOS - ELEVATOR APARTMENTS,2,R4,27 WEST 19TH STREET,14,10199,New York City,NY,1,,,2
LL0000480,2160000.0,2015-05-24,30,360,2.21,3.808,0.03808,10074.52,55,1605901.5,2304150.0,home,Jaxon,Christopher,Mathews,637-42-9441,694-839-7447,Director,6,07 RENTALS - WALKUP APARTMENTS,2B,C1,694 HENRY STREET,8,10156,New York City,NY,8,2388.0,5000.0,2
LL0000611,2100000.0,2012-02-14,15,180,1.92,3.218,0.03218,14723.41,94,715999.9,2303900.0,commerical property,Amelia,Madison,Vega,580-31-1885,945-938-5287,Owner,18,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,263 1ST ST,3,10159,New York City,NY,1,0.0,0.0,2
LL0001104,2232000.0,2016-02-06,15,180,1.86,3.158,0.03158,15583.96,46,1515137.98,2303250.0,home,Luke,Lucas,Baron,608-56-3719,558-397-6411,Vice President,3,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,261 1ST STREET,3,10120,New York City,NY,1,0.0,0.0,2
LL0000274,2280000.0,2018-12-05,30,360,2.91,4.508,0.04508,11563.27,12,2141240.82,2299600.0,investment property,Felix,Clark,Thibodeaux,585-87-9632,822-938-3731,Physcian,15,43 CONDO OFFICE BUILDINGS,4,RB,39TH   AVENUE,11E,10259,New York City,NY,1,,,4
LL0000482,1956000.0,2012-02-06,30,360,1.93,3.528,0.03528,8813.91,94,1127492.02,2280300.0,commerical property,Ezra,Carson,Russell,496-55-2427,956-585-6407,Medical Director,12,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,116 WEST 22ND   STREET,7,10154,New York City,NY,1,,,2
LL0000802,2160000.0,2013-09-18,30,360,2.69,4.288,0.04288,10674.01,75,1359449.35,2274800.0,commerical property,Bryson,Giovanni,Mendoza,935-54-4908,724-383-9262,Cardiology Attending,9,13 CONDOS - ELEVATOR APARTMENTS,2,R4,223 WEST 80TH   STREET,8,10261,New York City,NY,1,,,2
LL0001669,2112000.0,2014-06-11,30,360,2.65,4.248,0.04248,10387.3,66,1426438.35,2273500.0,investment property,Emily,Mia,Phelps,794-07-9760,610-924-9862,Pilot,14,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,106 WAVERLY PLACE,2,10010,New York City,NY,1,,,2
LL0000207,2220000.0,2017-03-04,30,360,2.478,4.076,0.04076,10696.12,33,1867028.07,2271650.0,investment property,Lucia,Aniyah,Carlson,241-12-3076,479-626-6585,Manufacture's Representative,15,07 RENTALS - WALKUP APARTMENTS,2A,C3,142 ST. MARKS AVENUE,4,10151,New York City,NY,4,1620.0,2406.0,2
LL0001112,2208000.0,2019-11-15,30,360,1.84,3.438,0.03438,9838.65,1,2198161.35,2270350.0,investment property,River,Averie,Zimmerman,569-11-0774,676-271-4632,Solutions Architect Manager,18,07 RENTALS - WALKUP APARTMENTS,2A,C3,234 DECATUR STREET,4,10155,New York City,NY,4,2000.0,3480.0,2
LL0000886,2136000.0,2019-06-07,30,360,2.09,3.688,0.03688,9817.15,6,2077097.08,2266400.0,home,Emelia,Margot,Atkinson,521-15-0523,842-119-5888,physician executive,16,03 THREE FAMILY DWELLINGS,1,C0,345 WARREN STREET,3,10159,New York City,NY,3,2000.0,2400.0,1
LL0000541,2196000.0,2019-06-24,30,360,2.02,3.618,0.03618,10006.24,6,2135962.58,2265550.0,home,Jocelyn,Natalia,Woods,123-59-2545,762-379-3558,Exec Management,2,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,3 WEST 13TH STREET,8,10107,New York City,NY,1,,,2
LL0000564,2028000.0,2013-08-23,30,360,2.82,4.418,0.04418,10177.01,76,1254547.58,2264100.0,commerical property,Bennett,Collin,Dias,999-21-0033,599-031-3775,Director of Product Planning,15,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,559 CARROLL STREET,3,10107,New York City,NY,1,0.0,0.0,2
LL0000179,2004000.0,2015-11-17,30,360,2.25,3.848,0.03848,9392.63,49,1543761.22,2259300.0,investment property,Trenton,Dalton,Dalton,269-04-9528,799-686-9148,Attorney,4,07 RENTALS - WALKUP APARTMENTS,2B,C1,549 51ST STREET,8,10162,New York City,NY,8,2504.0,7040.0,2
LL0000221,2160000.0,2014-07-27,30,360,2.48,4.078,0.04078,10409.54,65,1483380.08,2259200.0,investment property,Graham,Kyler,Winslow,193-18-2644,413-181-4328,Executive Vice President,11,01 ONE FAMILY DWELLINGS,1,A5,3804 ATLANTIC AVENUE,8,10005,New York City,NY,1,5000.0,4758.0,1
LL0000870,2160000.0,2014-08-12,30,360,2.46,4.058,0.04058,10384.53,64,1495390.31,2258400.0,investment property,Vincent,Luis,Gonzales,541-21-6250,673-648-6961,"VP, regional Manager",1,04 TAX CLASS 1 CONDOS,1C,R6,359 EASTERN PARKWAY,2,10279,New York City,NY,1,0.0,0.0,1
LL0001294,2004000.0,2016-02-20,30,360,1.76,3.358,0.03358,8840.76,46,1597325.0,2254550.0,commerical property,Jett,Marco,Vincent,462-01-3471,375-826-2022,SENIOR LOAN OFFICER,13,07 RENTALS - WALKUP APARTMENTS,2B,C1,85 DOUGLASS STREET,7,10161,New York City,NY,8,2500.0,5000.0,2
LL0001347,2004000.0,2012-12-22,30,360,1.77,3.368,0.03368,8851.84,84,1260445.03,2252300.0,commerical property,Katelyn,Paris,Carr,487-21-1327,327-803-0385,Branch Manager,1,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,9 N. MOORE STREET,3,10120,New York City,NY,1,,,2
LL0000442,2052000.0,2012-08-08,30,360,1.68,3.278,0.03278,8962.0,88,1263344.18,2247100.0,commerical property,Isaiah,Caleb,Heath,985-44-5109,242-292-0771,President/Owner,11,07 RENTALS - WALKUP APARTMENTS,2A,C3,616 PRESIDENT STREET,5,10173,New York City,NY,4,1750.0,3281.0,2
LL0000799,2016000.0,2017-07-11,30,360,2.3605,3.959,0.03958,9575.94,29,1738297.68,2241200.0,investment property,Jane,Kayleigh,Barrett,621-87-0771,635-460-4205,Senior Vice President,11,04 TAX CLASS 1 CONDOS,1C,R6,207 WYCKOFF STREET,3,10040,New York City,NY,1,0.0,0.0,1
LL0000339,1992000.0,2013-02-14,15,180,2.0,3.298,0.03298,14043.68,82,840418.26,2237600.0,investment property,Weston,Carlos,Ellis,960-61-0144,472-653-8643,Assistant Professor of Surgery,2,07 RENTALS - WALKUP APARTMENTS,2A,C5,95 4TH AVENUE,10,10095,New York City,NY,4,1213.0,2400.0,2
LL0000222,2172000.0,2019-09-19,30,360,1.79,3.388,0.03388,9617.97,3,2143146.1,2237200.0,investment property,Mia,Isabella,Gregory,121-82-1416,438-217-4065,Senior Network Engineer,5,07 RENTALS - WALKUP APARTMENTS,2A,C2,848 PRESIDENT STREET,5,10033,New York City,NY,5,2083.0,3916.0,2
LL0000116,2052000.0,2013-03-20,30,360,1.96,3.558,0.03558,9280.96,81,1300242.15,2235900.0,investment property,Caiden,Jensen,Batista,878-32-9101,323-148-7636,Vice President,10,04 TAX CLASS 1 CONDOS,1C,R6,814 DEAN STREET,1,10105,New York City,NY,1,0.0,0.0,1
LL0000510,1968000.0,2015-05-07,15,180,2.18,3.478,0.03478,14047.64,55,1195380.0,2233000.0,commerical property,Remington,Phillip,Keener,528-61-9982,896-679-6779,Vice President,18,07 RENTALS - WALKUP APARTMENTS,2A,C3,486 PROSPECT PLACE,6,10041,New York City,NY,4,3144.0,5024.0,2
LL0000210,1956000.0,2014-10-02,30,360,2.44,4.038,0.04038,9381.14,62,1374369.01,2231850.0,home,Kaiden,Jesus,Mullins,310-53-2738,452-260-3116,VP Marketing,1,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,127 MADISON AVENUE,3,10012,New York City,NY,1,,,2
LL0000983,2100000.0,2019-06-15,15,180,2.09,3.388,0.03388,14897.3,6,2010616.21,2230000.0,investment property,Omar,Gideon,Barraza,426-39-3630,934-311-9013,VP Marketing,7,07 RENTALS - WALKUP APARTMENTS,2A,C3,366A MANHATTAN AVENUE,4,10016,New York City,NY,4,1150.0,3300.0,2
LL0000982,2088000.0,2015-08-28,30,360,2.19,3.788,0.03788,9714.93,52,1582823.56,2227350.0,commerical property,Bianca,Freya,Chandler,566-37-6589,538-918-4267,Physician,12,14 RENTALS - 4-10 UNIT,2A,S9,3919 4 AVENUE,4,10118,New York City,NY,6,1875.0,4125.0,2
LL0000939,2088000.0,2019-02-15,30,360,2.66,4.258,0.04258,10281.49,10,1985185.14,2224000.0,investment property,Edward,Fernando,Deaton,980-34-4102,957-041-1289,Manager,11,22 STORE BUILDINGS,4,K1,499 5TH AVENUE,4,10037,New York City,NY,1,2037.0,2037.0,4
LL0000412,1968000.0,2015-12-10,30,360,2.24,3.838,0.03838,9212.66,48,1525792.11,2222150.0,investment property,Emilio,Arthur,Anthony,708-19-9308,471-273-2070,Director of Brand Development,8,04 TAX CLASS 1 CONDOS,1C,R6,201 HUNTINGTON STREET,3,10108,New York City,NY,1,0.0,0.0,1
LL0000798,2064000.0,2014-09-28,30,360,2.54,4.138,0.04138,10018.77,63,1432817.75,2220050.0,commerical property,Azalea,Dayana,Richard,931-59-2225,691-973-8981,Principal,3,14 RENTALS - 4-10 UNIT,2B,S9,793 UTICA AVENUE,8,10006,New York City,NY,8,2000.0,5160.0,2
LL0001243,2040000.0,2013-10-19,15,180,2.6,3.898,0.03898,14985.57,74,931067.65,2213250.0,home,Nylah,Millie,Saunders,860-91-1248,316-792-0155,Owner/Dentist,2,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,304 BOWERY,3,10030,New York City,NY,1,,,2
LL0000487,2016000.0,2016-02-17,30,360,1.81,3.408,0.03408,8949.53,46,1604321.77,2206700.0,investment property,Frank,Shawn,Joseph,704-61-8540,724-873-8892,Attorney,13,04 TAX CLASS 1 CONDOS,1C,R6,97 DOUGLASS STREET,3,10101,New York City,NY,1,0.0,0.0,1
LL0000800,2112000.0,2018-06-26,30,360,2.88,4.478,0.04478,10673.6,18,1919875.14,2199700.0,commerical property,Harrison,Emiliano,Pederson,709-10-7452,408-285-7374,Owner outfitter,3,13 CONDOS - ELEVATOR APARTMENTS,2,R4,40 EAST 78TH   STREET,11E,10123,New York City,NY,1,,,2
LL0000589,2136000.0,2019-10-27,30,360,1.8,3.398,0.03398,9470.39,2,2117059.22,2199300.0,commerical property,Riley,Jase,Hartman,196-30-2207,280-418-6123,Latam chief operating officer,12,13 CONDOS - ELEVATOR APARTMENTS,2,R4,22 EAST 82ND STREET,8,10104,New York City,NY,1,,,2
LL0000814,2064000.0,2012-10-05,30,360,1.75,3.348,0.03348,9094.05,86,1281912.02,2196200.0,investment property,Alison,Scarlet,Hale,939-33-2558,307-457-1825,Faculty,5,07 RENTALS - WALKUP APARTMENTS,2,C1,352 ST JOHNS PLACE,16,10037,New York City,NY,16,5000.0,14520.0,2
LL0001611,2124000.0,2016-05-19,30,360,1.85,3.448,0.03448,9476.16,43,1716524.99,2190100.0,investment property,Zander,Stephen,Dean,396-93-9228,502-534-0687,Director,13,07 RENTALS - WALKUP APARTMENTS,2,C1,354 41ST   STREET,16,10259,New York City,NY,16,4007.0,11000.0,2
LL0001010,1920000.0,2015-04-14,30,360,1.9,3.498,0.03498,8619.51,56,1437307.18,2186150.0,investment property,Ryker,Maddox,Shaw,316-07-6935,611-570-4631,Senior Principal,5,04 TAX CLASS 1 CONDOS,1C,R6,118 ST MARKS PLACE,1,10178,New York City,NY,1,0.0,0.0,1
LL0000974,1956000.0,2017-08-07,30,360,2.253,3.851,0.03851,9171.01,28,1699211.83,2179850.0,investment property,Kara,Janiyah,Morton,811-13-1001,792-415-5723,Partner,18,04 TAX CLASS 1 CONDOS,1C,R6,814 DEAN STREET,3,10153,New York City,NY,1,0.0,0.0,1
LL0001676,1884000.0,2013-09-13,30,360,2.9,4.498,0.04498,9543.71,75,1168221.56,2179050.0,home,Phoenix,Emilio,Leonard,898-77-3473,539-073-8705,Owner,15,13 CONDOS - ELEVATOR APARTMENTS,2,R4,50 WEST STREET,33C,10259,New York City,NY,1,,,2
LL0000657,2028000.0,2015-02-05,30,360,1.83,3.428,0.03428,9025.31,58,1504531.75,2177550.0,commerical property,Cade,Shawn,Savage,688-91-2024,298-416-7141,Loan Officer,10,07 RENTALS - WALKUP APARTMENTS,2A,C3,330 MACDONOUGH STREET,4,10104,New York City,NY,4,1900.0,2565.0,2
LL0001327,2136000.0,2017-10-15,15,180,2.273,3.571,0.03571,15344.47,26,1737043.66,2176400.0,commerical property,Madison,Charlotte,Nash,533-63-6335,402-513-1270,"VP, Service Operations",11,07 RENTALS - WALKUP APARTMENTS,2A,C2,158 WITHERS STREET,6,10043,New York City,NY,6,2842.0,3870.0,2
LL0001158,1850000.0,2012-01-10,30,360,2.0,3.598,0.03598,8408.86,95,1051158.3,2175650.0,home,Hector,Braden,Briscoe,433-68-3317,690-514-6492,Controller,14,13 CONDOS - ELEVATOR APARTMENTS,2,R4,101 WALL STREET,10C,10025,New York City,NY,1,,,2
LL0001036,2052000.0,2019-11-18,30,360,1.81,3.408,0.03408,9109.34,1,2042890.66,2174200.0,commerical property,Gabriel,Oliver,Gonzalez,683-43-3950,890-434-7891,Physician (pediatric ophthalmologist),1,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,52 WEST 22ND   STREET,1,10104,New York City,NY,1,,,2
LL0001608,1850000.0,2012-03-17,30,360,2.31,3.908,0.03908,8734.34,93,1037706.11,2172300.0,home,Lucas,Jacob,Cheek,508-75-0236,250-730-1179,"CTO, Chairman",15,13 CONDOS - ELEVATOR APARTMENTS,2,R4,732-734 WEST END AVENUE,3,10167,New York City,NY,1,,,2
LL0000168,2040000.0,2019-06-17,30,360,2.09,3.688,0.03688,9375.93,6,1983744.41,2169900.0,investment property,Jacob,Dallas,Dennis,869-08-2276,688-828-9578,Principal,1,01 ONE FAMILY DWELLINGS,1,S1,1053 FLUSHING AVENUE,2,10260,New York City,NY,2,2500.0,4700.0,1
LL0000921,2040000.0,2016-03-06,30,360,1.88,3.478,0.03478,9135.48,45,1628903.51,2169800.0,commerical property,Daniel,Axel,Prieto,522-88-6738,725-935-7135,Owner,1,46 CONDO STORE BUILDINGS,4,RK,110 MADISON AVENUE,2,10119,New York City,NY,1,,,4
LL0001425,1890000.0,2014-07-27,30,360,2.48,4.078,0.04078,9108.35,65,1297957.57,2169200.0,home,Olivia,Elizabeth,Atkinson,194-78-9451,534-452-4568,Managing Director,11,07 RENTALS - WALKUP APARTMENTS,2B,C1,315 JEFFERSON STREET,8,10123,New York City,NY,8,2500.0,6500.0,2
LL0000440,1968000.0,2012-07-28,30,360,1.58,3.178,0.03178,8487.29,89,1212631.6,2163650.0,commerical property,Patrick,Antonio,Tate,278-68-6921,460-749-3047,Mortgage Banker,4,46 CONDO STORE BUILDINGS,4,RK,1359 BROADWAY,1,10040,New York City,NY,1,0.0,0.0,4
LL0001086,1836000.0,2012-05-12,30,360,1.84,3.438,0.03438,8181.05,91,1091524.47,2155500.0,home,Alondra,Megan,Bush,825-53-3776,430-133-7689,Financial,10,13 CONDOS - ELEVATOR APARTMENTS,2,R4,7 ESSEX STREET,7,10030,New York City,NY,1,,,2
LL0000476,1880000.0,2014-11-10,30,360,2.38,3.978,0.03978,8951.58,61,1333953.66,2153900.0,investment property,Sebastian,Samuel,Hogue,809-22-0684,665-702-1168,Managing Director,1,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,227 10TH   AVENUE,1,10022,New York City,NY,1,,,2
LL0001631,1968000.0,2013-03-21,30,360,1.95,3.548,0.03548,8890.01,81,1247908.83,2151850.0,investment property,Dean,Tyson,Rooney,791-22-4126,900-236-6215,Director,10,13 CONDOS - ELEVATOR APARTMENTS,2,R4,143 LEXINGTON AVENUE,10,10104,New York City,NY,1,,,2
LL0001397,1848000.0,2013-04-21,30,360,1.73,3.328,0.03328,8121.94,80,1198245.1,2150300.0,home,Elisa,Lennon,Pope,989-39-3339,679-668-3337,Broker,8,07 RENTALS - WALKUP APARTMENTS,2B,C1,1575 DEKALB AVENUE,8,10027,New York City,NY,8,3100.0,8060.0,2
LL0000874,1848000.0,2013-05-21,15,180,1.94,3.238,0.03238,12974.54,79,823011.06,2148800.0,investment property,Trevor,Hector,Craig,794-58-0030,974-046-5289,DENTIST/OWNER,16,43 CONDO OFFICE BUILDINGS,4,RB,13620 38TH AVENUE,10I,10033,New York City,NY,1,,,4
LL0000353,1880000.0,2012-01-16,30,360,1.89,3.488,0.03488,8429.45,95,1079202.06,2145350.0,home,Stella,Isabella,Parker,745-44-1529,684-493-1390,VP/Sr. Mortgage Lending Officer,3,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,9 NORTH MOORE STREET,4,10036,New York City,NY,1,,,2
LL0001084,1900000.0,2013-04-11,30,360,1.82,3.418,0.03418,8445.12,80,1224390.55,2142800.0,investment property,Erick,Damien,Bryan,465-08-2173,527-746-8111,Regional Solutions Mgr,13,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,270 ST MARKS AVENUE,2,10106,New York City,NY,1,0.0,0.0,2
LL0000063,1860000.0,2014-05-20,30,360,2.52,4.118,0.04118,9006.92,67,1256536.22,2142600.0,commerical property,Orion,Fabian,Marks,914-43-0753,305-297-1988,General Manager,3,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,265 1ST STREET,1,10106,New York City,NY,1,0.0,0.0,2
LL0000934,1840000.0,2013-04-28,30,360,1.7,3.298,0.03298,8056.35,80,1195492.04,2141950.0,home,Andrew,Kingston,Julian,438-02-3397,934-869-5946,Sales Director,2,04 TAX CLASS 1 CONDOS,1C,R6,113 ST MARKS PLACE,1,10167,New York City,NY,1,0.0,0.0,1
LL0000750,2052000.0,2018-05-20,30,360,3.06,4.658,0.04658,10590.71,19,1850776.54,2141550.0,home,Harmony,Stephanie,Kelley,675-78-6432,698-358-8249,physician,17,13 CONDOS - ELEVATOR APARTMENTS,2,R4,200 CHAMBERS STREET,11E,10104,New York City,NY,1,,,2
LL0001697,2100000.0,2017-11-10,30,360,2.3984,3.996,0.03996,10020.88,25,1849478.02,2139100.0,home,Shane,Manuel,Franco,466-63-9611,405-650-2088,Global Sales Strategist,6,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,325 WEST 13TH STREET,2,10185,New York City,NY,1,,,2
LL0001392,1944000.0,2019-04-11,30,360,2.51,4.108,0.04108,9402.4,8,1868780.8,2137250.0,home,Ariah,Sasha,Pacheco,281-97-0676,727-328-5988,Account Executive,8,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,24 STRONG PLACE,1,10111,New York City,NY,1,0.0,0.0,2
LL0001467,1890000.0,2013-01-21,30,360,1.87,3.468,0.03468,8453.22,83,1188382.73,2136800.0,commerical property,Eric,Clayton,Polanco,826-86-9650,469-633-0574,Vice President,8,04 TAX CLASS 1 CONDOS,1C,R6,341 SACKETT STREET,1,10028,New York City,NY,1,0.0,0.0,1
LL0000138,1820000.0,2012-08-11,30,360,1.65,3.248,0.03248,7918.76,88,1123149.35,2134950.0,investment property,Harper,Charlotte,Lambert,464-81-7237,948-585-5925,Realtor,10,07 RENTALS - WALKUP APARTMENTS,2A,C2,121 DIKEMAN STREET,5,10006,New York City,NY,6,2400.0,3600.0,2
LL0000892,1824000.0,2012-11-26,30,360,1.66,3.258,0.03258,7946.17,85,1148575.2,2133600.0,commerical property,Gracie,Destiny,Mills,713-25-8343,290-115-5713,Drilling Consultant,7,07 RENTALS - WALKUP APARTMENTS,2A,C2,30 RICHARDSON STREET,6,10178,New York City,NY,6,2500.0,4350.0,2
LL0000891,1900000.0,2013-10-24,30,360,2.53,4.128,0.04128,9211.66,74,1218337.39,2133000.0,commerical property,Eleanor,Isabella,Cook,987-43-9467,207-956-5876,Owner,16,07 RENTALS - WALKUP APARTMENTS,2A,C2,135 DEVOE STREET,6,10175,New York City,NY,6,2500.0,3375.0,2
LL0001233,2076000.0,2016-11-21,30,360,2.3154,3.913,0.03913,9807.3,37,1713129.91,2132800.0,investment property,Dallas,Kendrick,Newberry,286-71-8376,922-147-3152,owner,9,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,R1,268 ST MARKS AVENUE,2,10282,New York City,NY,1,0.0,0.0,2
LL0000615,1968000.0,2017-08-04,30,360,2.262,3.86,0.0386,9237.39,28,1709353.12,2132000.0,investment property,Abel,Braxton,Owens,791-79-3656,974-792-3487,Consultant,9,07 RENTALS - WALKUP APARTMENTS,2A,C2,2331 BEDFORD AVENUE,6,10156,New York City,NY,6,1759.0,3300.0,2
