client_id,sex,fulldate,day_,month_,year_,date_,age,social,first_,middle,last_,phone,email,address_1,address_2,city,state,zipcode,district_id
C00000736,Female,1997-04-26,26,4,1997,1997-04-26,22,156-09-1703,Kendra,Paislee,Miles,212-649-4482,kendra.miles@gmail.com,9621 Tunnel Ave.,,New York City,NY,10173,1
C00000737,Male,1972-11-04,4,11,1972,1972-11-04,47,436-88-1119,Drew,Deontae,Daniel,734-658-7098,drew.daniel@outlook.com,637 Hawthorne Dr.,,Chicago,IL,48039,74
C00000738,Male,1940-03-26,26,3,1940,1940-03-26,79,782-43-0158,Cade,Fahad,Cross,347-612-8297,cade.cross@gmail.com,6 Rockville Dr.,,Wichita,KS,48456,25
C00000739,Male,1962-04-16,16,4,1962,1962-04-16,57,524-96-8663,Muhammad,Jacobo,Simon,696-854-0729,muhammad.simon77@hotmail.com,680 Wild Horse Road,,Philadelphia,PA,46181,72
C00000740,Male,1943-11-07,7,11,1943,1943-11-07,76,794-09-5742,Kendrick,Jafet,Dennis,978-368-3350,kendrick.dennis90@gmail.com,952 North Lake Forest Drive,,Lowell,MA,1853,55
C00000741,Male,1961-07-09,9,7,1961,1961-07-09,58,516-33-1526,Pedro,Jaylan,Oconnor,319-908-5518,pedro.oconnor@gmail.com,24 North Woodside Drive,,Chicago,IL,44779,74
C00000742,Female,1971-10-15,15,10,1971,1971-10-15,48,331-52-3047,Heidi,Selena,Park,212-721-5239,heidi.park@outlook.com,8024 Airport Drive,,New York City,NY,10150,1
C00000743,Male,1961-02-17,17,2,1961,1961-02-17,58,993-89-4906,Orion,Jonatan,Quinn,212-796-6818,orion.jonatan.quinn33@gmail.com,29 Snake Hill Ave.,,New York City,NY,10176,1
C00000744,Male,1960-07-18,18,7,1960,1960-07-18,59,667-67-4718,Aden,Kolbe,Gross,360-452-3353,aden.gross46@gmail.com,376 Manor St.,,Honolulu,HI,46239,26
C00000745,Female,1986-02-14,14,2,1986,1986-02-14,33,466-98-3666,Kelsey,Laura,Warner,282-394-3581,kelsey.warner@outlook.com,43 Amherst St.,,New Haven,CT,47982,52
C00000746,Male,1982-04-16,16,4,1982,1982-04-16,37,942-61-5779,Kamden,Krishna,Navarro,159-896-7994,kamden.navarro911@hotmail.com,557 Boston Street,,New Haven,CT,48869,52
C00000747,Female,1973-08-20,20,8,1973,1973-08-20,46,464-98-2215,Nadia,Annie,Padilla,591-921-4518,nadia.padilla@outlook.com,35 Orange St.,,New Orleans,LA,48677,24
C00000748,Male,1956-10-15,15,10,1956,1956-10-15,63,487-98-9252,Ruben,Maceo,Moss,121-983-2107,ruben.moss42@yahoo.com,88 Myrtle St.,,Wichita,KS,48440,25
C00000749,Female,1953-07-29,29,7,1953,1953-07-29,66,608-70-8856,Alondra,Nyla,Bush,703-691-3813,alondra.bush@gmail.com,54 West Ridgewood Drive,,Wichita,KS,43881,25
C00000750,Female,1976-09-29,29,9,1976,1976-09-29,43,251-91-4630,Cheyenne,Catalina,Thornton,383-597-4920,cheyenne.thornton@gmail.com,9677 Overlook Drive,,Los Angeles,CA,48016,70
C00000751,Male,1979-03-09,9,3,1979,1979-03-09,40,672-21-4344,Zaiden,Manny,Fitzgerald,396-848-5191,zaiden.fitzgerald@outlook.com,459 Canal Dr.,,Los Angeles,CA,45939,70
C00000752,Male,1964-12-20,20,12,1964,1964-12-20,55,660-32-7613,Clark,Manolo,Doyle,480-455-5852,clark.doyle@gmail.com,9182 Wilson Lane,,Philadelphia,PA,41251,72
C00000753,Female,1960-09-24,24,9,1960,1960-09-24,59,357-89-9060,Kaydence,Kayleigh,Mccarthy,515-463-1257,kaydence.mccarthy@outlook.com,73 North Ave.,,Philadelphia,PA,41074,72
C00000754,Female,1967-06-04,4,6,1967,1967-06-04,52,788-28-3390,Mikayla,Sloane,Mann,958-182-0200,mikayla.mann@gmail.com,70 State Lane,,Norwalk,CT,43295,63
C00000755,Male,1967-11-21,21,11,1967,1967-11-21,52,753-50-7094,Noel,Reyes,Mclaughlin,823-937-3773,noel.mclaughlin@hotmail.com,41 N. Summerhouse Ave.,,Philadelphia,PA,44426,72
C00000756,Male,1940-05-13,13,5,1940,1940-05-13,79,237-81-4519,Porter,Richie,Rojas,718-829-8803,porter.rojas@gmail.com,56 Orange Drive,,Des Moines,IA,41998,31
C00000757,Female,1990-12-20,20,12,1990,1990-12-20,29,865-81-1156,River,Kamila,Zimmerman,617-755-6768,river.zimmerman@gmail.com,9506 Hartford Dr.,,Somerville,MA,2145,71
C00000758,Female,1981-07-26,26,7,1981,1981-07-26,38,890-87-9832,Heaven,Lia,Erickson,975-644-3109,heaven.erickson@outlook.com,292 Main Street,,Cranston,RI,41559,68
C00000759,Male,1975-05-20,20,5,1975,1975-05-20,44,560-50-3470,Solomon,Salomon,Rodgers,896-842-4838,solomon.salomon.rodgers@gmail.com,3 Primrose Ave.,,Newark,NJ,49896,29
C00000760,Female,1956-08-25,25,8,1956,1956-08-25,63,634-89-3678,Arielle,Haven,Fletcher,508-445-2010,arielle.fletcher@gmail.com,15 Van Dyke St.,,New Bedford,MA,2743,57
C00000762,Male,1957-04-20,20,4,1957,1957-04-20,62,193-11-2678,Romeo,Sulaiman,Stevenson,305-963-7179,romeo.stevenson@outlook.com,9267 Wellington Ave.,,Omaha,NE,43282,21
C00000763,Female,1947-08-24,24,8,1947,1947-08-24,72,223-94-5902,Lana,Rowan,Mckinney,585-459-0990,lana.mckinney@hotmail.com,12 E. Cedar Swamp Street,,Rochester,NY,14611,75
C00000764,Female,1975-10-13,13,10,1975,1975-10-13,44,898-91-8676,Blakely,Ashlyn,Page,199-694-1130,blakely.page@outlook.com,43 Victoria St.,,Burlington,VT,21868,49
C00000765,Male,1989-12-31,31,12,1989,1989-12-31,30,934-43-8268,Rory,Anirudh,Singh,617-158-7656,rory.singh@yahoo.com,21 Brown Ave.,,Newton,MA,2467,65
C00000766,Female,1946-07-03,3,7,1946,1946-07-03,73,462-80-8431,Sabrina,Christina,Dawson,212-850-0984,sabrina.dawson9@gmail.com,514 53rd Ave.,,New York City,NY,10008,1
C00000767,Male,1943-06-16,16,6,1943,1943-06-16,76,329-19-9683,Malik,Croix,Yang,212-271-3244,malik.yang@gmail.com,30 Prince Road,,New York City,NY,10025,1
C00000768,Female,1951-09-23,23,9,1951,1951-09-23,68,899-39-1940,Kyla,Amber,Joseph,455-229-3350,kyla.joseph@outlook.com,358 Winchester Circle,Unit 5,Birmingham,AL,42604,32
C00000769,Male,1997-12-15,15,12,1997,1997-12-15,22,677-06-8785,Daxton,Cutter,Figueroa,863-166-6167,daxton.figueroa@gmail.com,11 Sunnyslope Lane,,Fargo,ND,47697,40
C00000772,Male,1964-12-10,10,12,1964,1964-12-10,55,968-81-6687,Leland,Dayson,Harmon,217-647-4603,leland.harmon@outlook.com,79 South Kingston Ave.,,Phoenix,AZ,42508,64
C00000773,Male,1955-10-30,30,10,1955,1955-10-30,64,986-58-3559,Kash,Eivin,Newton,403-470-7551,kash.newton@gmail.com,35 Kingston Drive,,Charlotte,NC,44778,4
C00000774,Male,1993-03-03,3,3,1993,1993-03-03,26,204-96-3423,Abram,Gene,Paul,478-015-9888,abram.paul3@hotmail.com,81 E. Wilson St.,,Los Angeles,CA,46713,70
C00000775,Female,1960-11-30,30,11,1960,1960-11-30,59,349-14-5102,Ada,Myla,Marquez,413-241-9716,ada.marquez2@gmail.com,76 Joy Ridge St.,,Springfield,MA,1107,51
C00000776,Female,1973-05-03,3,5,1973,1973-05-03,46,969-50-8978,Gracelyn,Addilyn,Reeves,212-712-3256,gracelyn.reeves2@gmail.com,7371 Schoolhouse St.,,New York City,NY,10158,1
C00000777,Male,1981-05-20,20,5,1981,1981-05-20,38,444-10-7717,Derrick,Hashim,Manning,212-024-6999,derrick.manning@outlook.com,94 Heritage Ave.,,New York City,NY,10025,1
C00000778,Male,1960-06-04,4,6,1960,1960-06-04,59,169-87-2330,Kade,Holt,Garner,817-831-8134,kade.holt.garner@gmail.com,53 E. Cherry Dr.,,Oklahoma City,OK,45646,13
C00000779,Female,1964-06-12,12,6,1964,1964-06-12,55,209-85-2620,Allyson,Erin,Klein,978-952-9176,allyson.klein4@gmail.com,473 Colonial Dr.,,Lawrence,MA,1843,69
C00000780,Male,1944-02-26,26,2,1944,1944-02-26,75,363-60-1288,Gunnar,Jaren,Mcgee,207-540-5058,gunnar.mcgee@outlook.com,64 Thomas Street,,Columbus,OH,41327,3
C00000781,Male,1965-09-20,20,9,1965,1965-09-20,54,659-41-1020,Prince,Jermiah,Reese,808-058-3017,prince.reese67@hotmail.com,9472 Tunnel Road,,Philadelphia,PA,44000,72
C00000782,Female,1983-03-18,18,3,1983,1983-03-18,36,898-38-4119,Felicity,Alison,Espinoza,585-004-3497,felicity.espinoza@outlook.com,150 Old Mulberry Ave.,,Indianapolis,IN,48560,5
C00000783,Female,1991-03-25,25,3,1991,1991-03-25,28,103-31-3205,Kira,Ainsley,Baldwin,957-123-4213,kira.baldwin@yahoo.com,483 Cobblestone Ave.,,San Antonio,TX,45835,27
C00000784,Male,1984-12-28,28,12,1984,1984-12-28,35,471-47-1427,Brendan,Kadin,Francis,334-953-8872,brendan.francis@gmail.com,77 Belmont Ave.,,San Antonio,TX,47658,27
C00000785,Male,1954-09-09,9,9,1954,1954-09-09,65,937-98-1583,Leonel,Kage,Burgess,953-922-9590,leonel.burgess@gmail.com,8794 Edgewood Lane,,Norwalk,CT,44554,63
C00000786,Male,1998-09-06,6,9,1998,1998-09-06,21,817-22-3626,Kason,Lex,Adkins,550-587-3510,kason.adkins@outlook.com,7298 Miles Rd.,,Hartford,CT,43194,53
C00000787,Male,1967-12-08,8,12,1967,1967-12-08,52,988-86-4352,Braylon,Maxson,Goodman,139-968-3301,braylon.goodman@gmail.com,541 South Bay Meadows Ave.,,Columbus,OH,45515,3
C00000788,Male,1994-09-03,3,9,1994,1994-09-03,25,266-12-9969,Legend,Nevin,Curry,589-540-6303,legend.curry@outlook.com,74 North Saxton Street,,Charleston,WV,42348,47
C00000789,Male,1951-09-21,21,9,1951,1951-09-21,68,591-05-8560,Pablo,Osiel,Brady,115-830-5968,pablo.brady@gmail.com,11 Willow Street,,Charlotte,NC,41062,4
C00000790,Female,1987-05-09,9,5,1987,1987-05-09,32,138-40-4381,Briella,Raelyn,Moran,111-390-5529,briella.moran90@hotmail.com,752 Columbia Dr.,,Norwalk,CT,45283,63
C00000791,Female,1970-09-29,29,9,1970,1970-09-29,49,608-65-8668,Kamryn,Cadence,Love,870-477-4331,kamryn.love@gmail.com,9924 Arcadia Lane,,Cranston,RI,49322,68
C00000793,Male,1998-02-04,4,2,1998,1998-02-04,21,911-14-9546,Jay,Tayson,Christensen,736-787-3723,jay.christensen@gmail.com,921 E. Helen Lane,,Omaha,NE,46733,21
C00000794,Female,1999-07-16,16,7,1999,1999-07-16,20,278-95-9165,Adaline,Kendra,Robbins,735-230-8300,adaline.robbins33@outlook.com,601 South Hillside Drive,,Omaha,NE,48354,21
C00000796,Male,1939-08-30,30,8,1939,1939-08-30,80,571-51-2024,Adan,Tom,Potter,212-563-6007,adan.tom.potter46@gmail.com,424 Grandrose Drive,,New York City,NY,10163,1
C00000797,Male,1968-01-27,27,1,1968,1968-01-27,52,210-20-7622,Jensen,Travon,Walton,611-973-6891,jensen.walton@gmail.com,2 Schoolhouse Street,,Washington,DC,44574,8
C00000798,Female,1960-02-12,12,2,1960,1960-02-12,59,541-75-5549,Alicia,Heidi,Higgins,886-663-4322,alicia.higgins@outlook.com,55 Marshall Drive,,San Antonio,TX,46402,27
C00000799,Male,1956-02-19,19,2,1956,1956-02-19,63,715-79-2427,Esteban,Yohan,Goodwin,429-537-0701,esteban.goodwin@hotmail.com,15 Columbia Dr.,,San Antonio,TX,43351,27
C00000803,Male,1971-02-15,15,2,1971,1971-02-15,48,103-09-2281,Kellan,Zyion,Mullins,598-660-9302,kellan.mullins42@outlook.com,839 East Second St.,,Sioux Falls,SD,48397,35
C00000804,Female,1976-01-23,23,1,1976,1976-01-23,44,438-61-3127,Ember,Kelsey,Ball,648-424-4213,ember.ball@yahoo.com,7003 Bald Hill St.,,Sioux Falls,SD,40070,35
C00000806,Male,2000-04-22,22,4,2000,2000-04-22,19,786-12-0197,Drake,Akhil,Molina,781-304-7654,drake.molina@gmail.com,246 S. Tailwater Ave.,,Lynn,MA,1903,60
C00000807,Female,1989-10-21,21,10,1989,1989-10-21,30,232-11-0896,Aylin,Nadia,Cortez,745-533-8452,aylin.cortez17@gmail.com,9577 Heather Ave.,,Hartford,CT,42067,53
C00000808,Male,1983-11-28,28,11,1983,1983-11-28,36,377-13-8672,Warren,Amadeus,Webster,958-656-2563,warren.webster@outlook.com,351 Orchard Drive,,Des Moines,IA,41328,31
C00000809,Male,1939-10-15,15,10,1939,1939-10-15,80,885-97-9795,Ismael,Aram,Fischer,253-195-5933,ismael.fischer@gmail.com,8990 Fawn Ave.,,Burlington,VT,36210,49
C00000810,Female,1965-09-24,24,9,1965,1965-09-24,54,590-49-6795,Veronica,Alondra,Le,508-664-7429,veronica.le@outlook.com,2 East Birchpond Street,,Brockton,MA,2301,58
C00000811,Male,1960-05-28,28,5,1960,1960-05-28,59,337-57-9743,Ari,Asael,Campos,508-818-7614,ari.campos@gmail.com,8784 Roosevelt Drive,,Brockton,MA,2302,58
C00000812,Male,1960-12-06,6,12,1960,1960-12-06,59,181-50-6012,Russell,Brooklyn,Avila,656-803-4384,russell.avila@hotmail.com,9105 W. Adams St.,,Charleston,SC,40398,39
C00000813,Male,1984-01-29,29,1,1984,1984-01-29,36,872-67-6381,Bruce,Carmello,Sherman,425-232-3253,bruce.sherman@gmail.com,743 Brookside St.,,Los Angeles,CA,45504,70
C00000814,Male,1979-10-01,1,10,1979,1979-10-01,40,772-47-5198,Finnegan,Dallin,Todd,484-928-7263,finnegan.todd@gmail.com,15 Grove Street,,Atlanta,GA,43567,19
C00000815,Female,1984-10-27,27,10,1984,1984-10-27,35,817-17-9987,Esmeralda,Cheyenne,Griffith,819-868-9373,esmeralda.griffith@outlook.com,62 Blue Spring Dr.,,Virginia Beach,VA,45636,22
C00000816,Female,1978-02-01,1,2,1978,1978-02-01,42,932-63-9208,Sage,Kaydence,Bowen,986-710-0560,sage.kaydence.bowen@gmail.com,62 Rockwell Drive,,Milwaukee,WI,43791,17
C00000818,Male,1986-04-27,27,4,1986,1986-04-27,33,480-63-5542,Marcos,Deanthony,Chang,938-611-5397,marcos.chang@gmail.com,699 Mayfair Street,,Houston,TX,46746,54
C00000819,Male,1978-07-08,8,7,1978,1978-07-08,41,404-46-8550,Jayson,Eian,Blake,330-887-7107,jayson.blake@outlook.com,521 Dunbar Court,,Chicago,IL,41780,74
C00000820,Female,1980-11-06,6,11,1980,1980-11-06,39,466-93-4332,Leslie,Mikayla,Sharp,797-077-2686,leslie.sharp@hotmail.com,60 Brook Street,,Chicago,IL,45638,74
C00000821,Male,1968-05-12,12,5,1968,1968-05-12,51,528-71-6793,Theo,Eshan,Malone,174-949-3765,theo.malone9@outlook.com,9240 Windfall Drive,,Burlington,VT,22251,49
C00000822,Female,1979-05-08,8,5,1979,1979-05-08,40,822-10-2994,Aspen,River,Cummings,262-231-8506,aspen.cummings@yahoo.com,62 Beech Lane,,Jackson,MS,42328,37
C00000823,Male,1976-10-24,24,10,1976,1976-10-24,43,448-68-3108,Jaxton,Eyad,Wolf,465-924-0047,jaxton.wolf5@gmail.com,646 Glen Eagles Ave.,,Manchester,NH,41092,41
C00000824,Male,1972-09-05,5,9,1972,1972-09-05,47,496-50-7374,Phillip,Faisal,Hodges,409-504-6110,phillip.hodges43@gmail.com,16 East Church Lane,,San Antonio,TX,46725,27
C00000825,Male,1997-04-02,2,4,1997,1997-04-02,22,599-34-6178,Dexter,Hosea,Juarez,358-494-6375,dexter.juarez@outlook.com,6 Wentworth St.,,Chicago,IL,46668,74
C00000826,Male,1998-01-23,23,1,1998,1998-01-23,22,856-57-5910,Braylen,Journey,Gill,212-125-9851,braylen.gill@gmail.com,205 East Pennington St.,,New York City,NY,10018,1
C00000827,Female,1985-09-04,4,9,1985,1985-09-04,34,799-09-2523,Gia,Heaven,Ramsey,603-666-9636,gia.ramsey@outlook.com,7419 4th Rd.,,Detroit,MI,45214,10
C00000828,Male,1978-12-10,10,12,1978,1978-12-10,41,393-81-8053,Armando,Kenai,Farmer,775-499-4667,armando.farmer@gmail.com,27 Crescent Dr.,,Detroit,MI,47256,10
C00000829,Male,1977-05-19,19,5,1977,1977-05-19,42,117-30-8677,Braden,Koltyn,Hines,527-787-7358,braden.hines@hotmail.com,78 Ketch Harbour Ave.,,New Orleans,LA,46245,24
C00000830,Male,1968-08-27,27,8,1968,1968-08-27,51,475-63-9188,Corey,Lenin,Gallagher,978-886-8518,corey.gallagher4@gmail.com,427 Logan Circle,,Lawrence,MA,1843,69
C00000831,Male,1968-05-02,2,5,1968,1968-05-02,51,494-72-4797,Kolton,Marshal,Duran,917-201-7054,kolton.duran5@gmail.com,8853 Marshall Street,,Jacksonville,FL,40617,2
C00000832,Female,1943-12-23,23,12,1943,1943-12-23,76,230-42-3356,Camilla,Arielle,Hardy,215-742-7620,camilla.hardy67@outlook.com,453 Henry Smith St.,,Danbury,CT,42707,67
C00000833,Male,1980-06-11,11,6,1980,1980-06-11,39,480-59-5832,Gerardo,Paulo,Hubbard,440-601-0701,gerardo.paulo.hubbard@gmail.com,729 Santa Clara Dr.,,Indianapolis,IN,47684,5
C00000834,Male,1942-12-17,17,12,1942,1942-12-17,77,204-44-9503,Ace,Radley,Cannon,950-920-6625,ace.cannon@gmail.com,88 Rose Drive,,Houston,TX,40736,54
C00000835,Female,1963-10-20,20,10,1963,1963-10-20,56,934-51-3641,Ashlynn,Lana,Swanson,909-043-8969,ashlynn.swanson@outlook.com,8613 West Elmwood St.,,Anchorage,AK,41814,28
C00000836,Male,1968-06-14,14,6,1968,1968-06-14,51,557-09-1420,Ellis,Raghav,Miranda,922-191-5994,ellis.miranda@hotmail.com,21 Rose St.,,Anchorage,AK,49366,28
C00000837,Male,1994-10-14,14,10,1994,1994-10-14,25,501-43-1817,Malcolm,Riggs,Wang,617-310-7209,malcolm.wang@outlook.com,701 Pendergast Ave.,,Somerville,MA,2145,71
C00000838,Female,1988-02-04,4,2,1988,1988-02-04,31,522-51-7408,Scarlet,Blakely,Barber,617-150-7104,scarlet.barber@yahoo.com,9858 Harvard Dr.,,Somerville,MA,2145,71
C00000839,Female,1975-05-18,18,5,1975,1975-05-18,44,638-09-2498,Journee,Sabrina,Acosta,985-513-9077,journee.acosta4@gmail.com,8174 Garden Ave.,,Charleston,WV,46477,47
C00000840,Male,1957-04-26,26,4,1957,1957-04-26,62,824-57-6852,Tate,Scout,Saunders,487-222-4148,tate.saunders77@gmail.com,721 Old Essex Road,,Kansas City,MO,48356,20
C00000841,Male,2001-02-10,10,2,2001,2001-02-10,18,632-86-0718,Zachariah,Seven,Tate,978-376-1954,zachariah.tate@outlook.com,273 Lookout Dr.,,Lawrence,MA,1843,69
C00000842,Female,1953-07-03,3,7,1953,1953-07-03,66,436-29-7859,Daphne,Kyla,Luna,282-467-2942,daphne.luna@gmail.com,7096 Maiden Ave.,,Portland,OR,40090,12
C00000843,Female,1977-09-03,3,9,1977,1977-09-03,42,950-60-4881,Bianca,Ada,Chandler,210-190-7382,bianca.chandler@outlook.com,37 Cleveland Road,,Houston,TX,41200,54
C00000844,Male,1965-01-14,14,1,1965,1965-01-14,55,384-93-6323,Chandler,Simcha,Mack,507-188-7651,chandler.mack@gmail.com,8757 Tallwood St.,,Virginia Beach,VA,47422,22
C00000845,Female,1973-01-30,30,1,1973,1973-01-30,47,747-77-7137,Mckinley,Gracelyn,Blair,936-150-1941,mckinley.blair46@hotmail.com,2 Wagon Drive,,Virginia Beach,VA,42826,22
C00000846,Male,1969-12-01,1,12,1969,1969-12-01,50,832-61-9830,Milan,Willem,Hammond,329-378-5626,milan.hammond@gmail.com,366 Prairie Street,,Sioux Falls,SD,41589,35
C00000847,Male,1999-12-25,25,12,1999,1999-12-25,20,292-50-0651,Keith,Wynn,Carrillo,787-958-5584,keith.carrillo911@gmail.com,38 Front Street,,Burlington,VT,32987,49
C00000849,Female,1959-06-06,6,6,1959,1959-06-06,60,386-30-9333,Amira,Allyson,Daniel,724-470-3875,amira.daniel@gmail.com,142 E. Bishop Road,,Honolulu,HI,41240,26
C00000850,Male,1989-09-21,21,9,1989,1989-09-21,30,147-92-2711,Danny,Aziel,Townsend,207-811-5312,danny.townsend42@gmail.com,82 Grove Street,,Atlanta,GA,42382,19
C00000851,Male,1939-06-16,16,6,1939,1939-06-16,80,557-18-8348,Damon,Braylan,Wise,165-020-5476,damon.wise@outlook.com,8556 Green Lake Street,,Wichita,KS,45017,25
C00000852,Female,1936-06-04,4,6,1936,1936-06-04,83,542-33-1892,Carmen,Felicity,Cross,553-455-7019,carmen.cross@gmail.com,7939 South Border Ave.,,Wichita,KS,41102,25
C00000853,Male,1969-06-02,2,6,1969,1969-06-02,50,876-42-1964,Enrique,Brylan,Ingram,202-474-1479,enrique.ingram@outlook.com,14 Big Rock Cove Street,,Los Angeles,CA,48806,70
C00000854,Female,1961-11-02,2,11,1961,1961-11-02,58,254-11-4235,Kyleigh,Kira,Simon,833-342-9725,kyleigh.simon@gmail.com,142 Prairie Avenue,,Philadelphia,PA,48427,72
C00000855,Male,1950-01-28,28,1,1950,1950-01-28,70,812-48-7688,Jonas,Cru,Barton,508-098-8503,jonas.barton@hotmail.com,27 East Parker St.,,Brockton,MA,2303,58
C00000856,Male,1939-01-22,22,1,1939,1939-01-22,81,806-10-4364,Kane,Noah,Mejia,341-093-1239,kane.mejia@gmail.com,87 Brookside Dr.,,Minneapolis,MN,44250,23
C00000857,Male,1968-02-21,21,2,1968,1968-02-21,51,970-19-7755,Princeton,Liam,Ayala,106-425-4849,princeton.ayala@gmail.com,220 Hillside Road,,Birmingham,AL,42720,32
C00000858,Female,1979-03-29,29,3,1979,1979-03-29,40,775-27-2565,Megan,Briella,Dennis,325-609-5196,megan.dennis@outlook.com,4 Oxford Road,,Charleston,WV,49778,47
C00000859,Female,1988-07-29,29,7,1988,1988-07-29,31,944-17-9577,Skye,Kamryn,Oconnor,212-611-9119,skye.kamryn.oconnor@gmail.com,36 Brewery Avenue,,New York City,NY,10106,1
C00000860,Male,1987-12-08,8,12,1987,1987-12-08,32,745-69-1070,Hugo,Mason,Schroeder,212-200-5918,hugo.schroeder@gmail.com,952 Tallwood Avenue,,New York City,NY,10017,1
C00000861,Female,1976-09-13,13,9,1976,1976-09-13,43,110-84-4612,Elsie,Adaline,Quinn,212-981-4391,elsie.quinn@outlook.com,500 Valley St.,,New York City,NY,10153,1
C00000862,Male,1972-01-05,5,1,1972,1972-01-05,48,708-57-6307,Ronald,Jacob,Hampton,261-049-4844,ronald.hampton@hotmail.com,7998 E. Thatcher Ave.,,Boise,ID,47685,30
C00000863,Female,1988-11-29,29,11,1988,1988-11-29,31,398-77-9160,Kennedi,Alicia,Gross,540-241-0185,kennedi.gross@outlook.com,80 Ryan St.,,Houston,TX,43662,54
C00000864,Male,1973-03-27,27,3,1973,1973-03-27,46,946-73-9126,Philip,William,Rowe,738-346-4611,philip.rowe@yahoo.com,64 Miller Drive,,Nashville,TN,43994,11
C00000865,Female,1966-11-03,3,11,1966,1966-11-03,53,937-52-2084,Averie,Ember,Navarro,723-541-6787,averie.navarro@gmail.com,71 Spruce St.,,Nashville,TN,40225,11
C00000866,Female,1995-11-24,24,11,1995,1995-11-24,24,500-47-8816,Carly,Aylin,Moss,607-721-7282,carly.moss@gmail.com,439 Fairview Drive,,Bridgeport,CT,43853,38
C00000870,Male,1977-05-06,6,5,1977,1977-05-06,42,857-14-0021,Ibrahim,Ethan,Parsons,183-280-2128,ibrahim.parsons@outlook.com,9212 Cedar Swamp St.,,Los Angeles,CA,44038,70
C00000871,Male,1994-03-11,11,3,1994,1994-03-11,25,700-52-2807,Kayson,James,Frank,914-561-3668,kayson.frank@gmail.com,853 Colonial Lane,,Yonkers,NY,10710,76
C00000872,Male,1983-02-22,22,2,1983,1983-02-22,36,732-84-8760,Maximilian,Alexander,Waters,565-308-1099,maximilian.waters@outlook.com,447 Hanover Court,,Sioux Falls,SD,45453,35
C00000873,Male,1964-01-05,5,1,1964,1964-01-05,56,670-76-8284,Lawson,Michael,Strickland,781-894-1475,lawson.strickland@gmail.com,93 Surrey Drive,,Lynn,MA,1904,60
C00000874,Female,1972-09-05,5,9,1972,1972-09-05,47,689-02-8069,Rylie,Veronica,Fitzgerald,395-957-2445,rylie.fitzgerald@hotmail.com,9279 State Dr.,,Las Vegas,NV,45550,14
C00000875,Male,1976-12-07,7,12,1976,1976-12-07,43,459-26-7256,Harvey,Benjamin,Osborne,803-203-9961,harvey.osborne@gmail.com,59 E. Williams Lane,,Las Vegas,NV,42550,14
C00000876,Male,1980-11-25,25,11,1980,1980-11-25,39,518-79-3110,Albert,Elijah,Maxwell,212-945-7073,albert.maxwell@gmail.com,9360 E. Theatre Court,,New York City,NY,10043,1
C00000877,Female,1947-01-21,21,1,1947,1947-01-21,73,830-24-0610,Gracelynn,Esmeralda,Doyle,801-605-1504,gracelynn.doyle@gmail.com,482 North High Ridge Street,,Indianapolis,IN,48347,5
C00000878,Male,1940-04-17,17,4,1940,1940-04-17,79,857-06-4162,Donald,Daniel,Chan,927-538-5486,donald.chan@gmail.com,964 Helen Ave.,,Indianapolis,IN,45689,5
C00000879,Female,1963-12-08,8,12,1963,1963-12-08,56,787-44-4716,Mallory,Sage,Mclaughlin,477-545-2500,mallory.mclaughlin@outlook.com,642 Roosevelt Street,,Bridgeport,CT,44325,38
C00000880,Male,1980-02-17,17,2,1980,1980-02-17,39,353-35-7628,Raul,Aiden,Deleon,766-683-7741,raul.deleon@gmail.com,74 S. Talbot St.,,Burlington,VT,41902,49
C00000881,Female,1995-02-22,22,2,1995,1995-02-22,24,540-34-3641,Emersyn,Leslie,Rojas,548-126-3265,emersyn.rojas@outlook.com,7662 Colonial St.,,Indianapolis,IN,48962,5
C00000882,Female,1953-09-09,9,9,1953,1953-09-09,66,827-76-1470,Logan,Aspen,Rodgers,406-053-4857,logan.rodgers@gmail.com,9767 Leeton Ridge St.,,Los Angeles,CA,45811,70
C00000883,Female,1940-01-06,6,1,1940,1940-01-06,80,199-78-2676,Camryn,Gia,Stevenson,585-273-1932,camryn.stevenson@hotmail.com,9430 Cypress Lane,,Rochester,NY,14612,75
C00000884,Male,1938-10-14,14,10,1938,1938-10-14,81,988-82-1051,Franklin,Logan,Norman,585-808-0368,franklin.norman@gmail.com,29 Wagon Dr.,,Rochester,NY,14613,75
C00000885,Male,1943-02-08,8,2,1943,1943-02-08,76,387-10-2678,Hendrix,Matthew,Harrington,534-741-0063,hendrix.harrington@gmail.com,8425 S. Glen Ridge St.,,Little Rock,AR,43165,34
C00000886,Male,1968-02-02,2,2,1968,1968-02-02,52,879-11-7200,Odin,Lucas,Casey,907-049-3089,odin.casey@outlook.com,454 Marconi St.,,Little Rock,AR,40205,34
C00000887,Female,1993-11-28,28,11,1993,1993-11-28,26,291-23-2992,Annabella,Camilla,Singh,671-114-4889,annabella.camilla.singh@gmail.com,707 W. Roehampton Court,,Warwick,RI,49267,66
C00000888,Male,1993-10-26,26,10,1993,1993-10-26,26,394-64-7711,Brennan,Jackson,Patton,510-990-7804,brennan.patton@gmail.com,287 N. Rose St.,,Anchorage,AK,46331,28
C00000889,Female,2001-10-24,24,10,2001,2001-10-24,18,790-08-5442,Dylan,Ashlynn,Yang,788-110-1119,dylan.yang@outlook.com,166 Homestead St.,,Houston,TX,49655,54
