column_a,trans_id,account_id,type,operation,amount,balance,k_symbol,bank,account,year_,month_,day_,date_,fulldate,fulltime,fulldatewithtime
871,T01081330,A00003693,Credit,Credit in Cash,15447.0,35096.9,,,,2013,3,14,2013-03-14,2013-03-14,08:10:20,2013-03-14T08:10:20
872,T00226657,A00000772,Credit,Credit in Cash,24009.0,47950.0,,,,2013,3,14,2013-03-14,2013-03-14,12:55:43,2013-03-14T12:55:43
873,T00717562,A00002458,Credit,Credit in Cash,1100.0,1100.0,,,,2013,3,14,2013-03-14,2013-03-14,09:08:04,2013-03-14T09:08:04
874,T01548752,A00005270,Credit,Collection from Another Bank,44749.0,125825.7,,Goldman Sachs,80269753.0,2013,3,14,2013-03-14,2013-03-14,15:43:07,2013-03-14T15:43:07
875,T01549099,A00005270,Debit,Cash Withdrawal,51700.0,74125.7,,,,2013,3,14,2013-03-14,2013-03-14,15:23:00,2013-03-14T15:23:00
876,T01549100,A00005270,Debit,Cash Withdrawal,25300.0,48825.7,,,,2013,3,14,2013-03-14,2013-03-14,12:35:42,2013-03-14T12:35:42
877,T00849723,A00002895,Credit,Credit in Cash,18146.0,18446.0,,,,2013,3,14,2013-03-14,2013-03-14,12:55:44,2013-03-14T12:55:44
878,T00608138,A00002070,Credit,Credit in Cash,12138.0,32279.0,,,,2013,3,14,2013-03-14,2013-03-14,15:17:48,2013-03-14T15:17:48
879,T00144557,A00000485,Credit,Credit in Cash,5697.0,44656.9,,,,2013,3,15,2013-03-15,2013-03-15,16:21:42,2013-03-15T16:21:42
880,T01977570,A00006701,Credit,Credit in Cash,200.0,200.0,,,,2013,3,15,2013-03-15,2013-03-15,09:24:06,2013-03-15T09:24:06
881,T01136395,A00003883,Credit,Credit in Cash,500.0,500.0,,,,2013,3,15,2013-03-15,2013-03-15,12:42:10,2013-03-15T12:42:10
882,T01273277,A00004355,Credit,Credit in Cash,1400.0,2200.0,,,,2013,3,15,2013-03-15,2013-03-15,10:03:06,2013-03-15T10:03:06
883,T01100766,A00003760,Credit,Credit in Cash,10539.0,41508.7,,,,2013,3,15,2013-03-15,2013-03-15,09:50:41,2013-03-15T09:50:41
884,T00858902,A00002926,Debit,Cash Withdrawal,4900.0,25916.0,,,,2013,3,15,2013-03-15,2013-03-15,10:18:06,2013-03-15T10:18:06
885,T00066582,A00000222,Credit,Credit in Cash,500.0,500.0,,,,2013,3,15,2013-03-15,2013-03-15,08:30:00,2013-03-15T08:30:00
886,T00528025,A00001801,Credit,Credit in Cash,3700.0,23374.9,,,,2013,3,15,2013-03-15,2013-03-15,15:27:31,2013-03-15T15:27:31
887,T01143205,A00003909,Debit,Cash Withdrawal,13900.0,35158.6,,,,2013,3,15,2013-03-15,2013-03-15,11:57:53,2013-03-15T11:57:53
888,T03394149,A00011265,Debit,Cash Withdrawal,800.0,25279.8,,,,2013,3,15,2013-03-15,2013-03-15,15:38:44,2013-03-15T15:38:44
889,T00730401,A00002497,Credit,Credit in Cash,300.0,300.0,,,,2013,3,16,2013-03-16,2013-03-16,14:19:51,2013-03-16T14:19:51
890,T02349715,A00007753,Credit,Credit in Cash,36130.0,71515.6,,,,2013,3,16,2013-03-16,2013-03-16,10:05:10,2013-03-16T10:05:10
891,T00039492,A00000128,Credit,Credit in Cash,1800.0,2100.0,,,,2013,3,16,2013-03-16,2013-03-16,13:47:04,2013-03-16T13:47:04
892,T00502384,A00001713,Credit,Credit in Cash,700.0,1400.0,,,,2013,3,16,2013-03-16,2013-03-16,12:03:44,2013-03-16T12:03:44
893,T03315106,A00011013,Debit,Cash Withdrawal,7000.0,35844.0,,,,2013,3,16,2013-03-16,2013-03-16,11:14:42,2013-03-16T11:14:42
894,T01122690,A00003835,Credit,Credit in Cash,900.0,900.0,,,,2013,3,16,2013-03-16,2013-03-16,14:34:00,2013-03-16T14:34:00
895,T01039120,A00003554,Credit,Credit in Cash,500.0,48482.9,,,,2013,3,16,2013-03-16,2013-03-16,14:33:04,2013-03-16T14:33:04
896,T00002191,A00000009,Credit,Credit in Cash,800.0,12905.4,,,,2013,3,16,2013-03-16,2013-03-16,16:45:26,2013-03-16T16:45:26
897,T00527446,A00001801,Credit,Credit in Cash,8368.0,31742.9,,,,2013,3,16,2013-03-16,2013-03-16,12:53:14,2013-03-16T12:53:14
898,T00402734,A00001372,Credit,Credit in Cash,300.0,300.0,,,,2013,3,16,2013-03-16,2013-03-16,12:14:59,2013-03-16T12:14:59
899,T00315562,A00001077,Credit,Credit in Cash,1500.0,2500.0,,,,2013,3,17,2013-03-17,2013-03-17,12:27:42,2013-03-17T12:27:42
900,T02809960,A00009307,Credit,Credit in Cash,16549.0,29857.6,,,,2013,3,17,2013-03-17,2013-03-17,11:50:19,2013-03-17T11:50:19
901,T02349722,A00007753,Credit,Credit in Cash,7824.0,79339.6,,,,2013,3,18,2013-03-18,2013-03-18,10:21:27,2013-03-18T10:21:27
902,T00039564,A00000128,Credit,Credit in Cash,600.0,2700.0,,,,2013,3,18,2013-03-18,2013-03-18,16:03:45,2013-03-18T16:03:45
903,T01003507,A00003424,Debit,Cash Withdrawal,10400.0,34735.8,,,,2013,3,18,2013-03-18,2013-03-18,11:33:39,2013-03-18T11:33:39
904,T03123298,A00010364,Debit,Cash Withdrawal,4800.0,29524.3,,,,2013,3,18,2013-03-18,2013-03-18,13:32:44,2013-03-18T13:32:44
905,T01136482,A00003883,Credit,Credit in Cash,700.0,1200.0,,,,2013,3,18,2013-03-18,2013-03-18,12:09:28,2013-03-18T12:09:28
906,T01273349,A00004355,Credit,Credit in Cash,1500.0,3700.0,,,,2013,3,18,2013-03-18,2013-03-18,10:00:08,2013-03-18T10:00:08
907,T01208387,A00004134,Credit,Credit in Cash,40872.0,50928.0,,,,2013,3,18,2013-03-18,2013-03-18,08:19:42,2013-03-18T08:19:42
908,T00167976,A00000562,Credit,Credit in Cash,1900.0,4100.0,,,,2013,3,18,2013-03-18,2013-03-18,08:45:32,2013-03-18T08:45:32
909,T00160856,A00000539,Credit,Credit in Cash,13500.0,14200.0,,,,2013,3,18,2013-03-18,2013-03-18,10:25:27,2013-03-18T10:25:27
910,T02256133,A00007445,Credit,Credit in Cash,200.0,200.0,,,,2013,3,18,2013-03-18,2013-03-18,13:01:14,2013-03-18T13:01:14
911,T00621780,A00002122,Credit,Credit in Cash,22685.0,74125.0,,,,2013,3,18,2013-03-18,2013-03-18,09:56:33,2013-03-18T09:56:33
912,T01039192,A00003554,Credit,Credit in Cash,900.0,49382.9,,,,2013,3,18,2013-03-18,2013-03-18,13:12:02,2013-03-18T13:12:02
913,T01039421,A00003554,Debit,Cash Withdrawal,14900.0,34482.9,,,,2013,3,18,2013-03-18,2013-03-18,11:41:09,2013-03-18T11:41:09
914,T00285366,A00000979,Credit,Credit in Cash,1200.0,20114.0,,,,2013,3,18,2013-03-18,2013-03-18,13:39:35,2013-03-18T13:39:35
915,T01779017,A00006034,Credit,Credit in Cash,200.0,200.0,,,,2013,3,19,2013-03-19,2013-03-19,14:43:06,2013-03-19T14:43:06
916,T00035597,A00000115,Credit,Credit in Cash,800.0,800.0,,,,2013,3,19,2013-03-19,2013-03-19,16:36:07,2013-03-19T16:36:07
917,T01176617,A00004034,Credit,Credit in Cash,3500.0,21883.7,,,,2013,3,19,2013-03-19,2013-03-19,13:58:07,2013-03-19T13:58:07
918,T00349915,A00001189,Credit,Credit in Cash,600.0,600.0,,,,2013,3,19,2013-03-19,2013-03-19,15:14:48,2013-03-19T15:14:48
919,T03331510,A00011065,Credit,Credit in Cash,1100.0,1100.0,,,,2013,3,19,2013-03-19,2013-03-19,12:08:43,2013-03-19T12:08:43
920,T00126007,A00000425,Credit,Credit in Cash,400.0,400.0,,,,2013,3,19,2013-03-19,2013-03-19,13:55:60,2013-03-19T13:55:60
921,T00119792,A00000401,Debit,Cash Withdrawal,5800.0,26168.1,,,,2013,3,19,2013-03-19,2013-03-19,12:22:02,2013-03-19T12:22:02
922,T00990107,A00003374,Credit,Credit in Cash,1600.0,26584.0,,,,2013,3,19,2013-03-19,2013-03-19,15:03:44,2013-03-19T15:03:44
923,T01036526,A00003545,Credit,Credit in Cash,1400.0,22503.0,,,,2013,3,19,2013-03-19,2013-03-19,15:16:05,2013-03-19T15:16:05
924,T00250302,A00000860,Credit,Credit in Cash,600.0,600.0,,,,2013,3,19,2013-03-19,2013-03-19,11:00:08,2013-03-19T11:00:08
925,T00739835,A00002527,Credit,Credit in Cash,1000.0,1000.0,,,,2013,3,19,2013-03-19,2013-03-19,08:05:00,2013-03-19T08:05:00
926,T02984138,A00009883,Credit,Credit in Cash,500.0,500.0,,,,2013,3,19,2013-03-19,2013-03-19,15:36:37,2013-03-19T15:36:37
927,T00029727,A00000096,Debit,Cash Withdrawal,11500.0,33821.0,,,,2013,3,20,2013-03-20,2013-03-20,13:06:25,2013-03-20T13:06:25
928,T00451455,A00001535,Credit,Credit in Cash,200.0,200.0,,,,2013,3,20,2013-03-20,2013-03-20,15:07:03,2013-03-20T15:07:03
929,T01075585,A00003675,Credit,Credit in Cash,700.0,700.0,,,,2013,3,20,2013-03-20,2013-03-20,08:01:10,2013-03-20T08:01:10
930,T00260351,A00000892,Credit,Credit in Cash,900.0,900.0,,,,2013,3,20,2013-03-20,2013-03-20,12:54:02,2013-03-20T12:54:02
931,T00810128,A00002762,Credit,Credit in Cash,500.0,500.0,,,,2013,3,20,2013-03-20,2013-03-20,08:59:59,2013-03-20T08:59:59
932,T00900589,A00003069,Credit,Credit in Cash,400.0,400.0,,,,2013,3,20,2013-03-20,2013-03-20,15:35:08,2013-03-20T15:35:08
933,T00887466,A00003026,Credit,Credit in Cash,3300.0,24440.0,,,,2013,3,20,2013-03-20,2013-03-20,12:18:01,2013-03-20T12:18:01
934,T00527466,A00001801,Credit,Credit in Cash,36574.0,68316.9,,,,2013,3,20,2013-03-20,2013-03-20,13:53:21,2013-03-20T13:53:21
935,T01050618,A00003593,Credit,Credit in Cash,3900.0,19887.0,,,,2013,3,20,2013-03-20,2013-03-20,16:58:49,2013-03-20T16:58:49
936,T01122556,A00003834,Debit,Cash Withdrawal,6700.0,28384.7,,,,2013,3,20,2013-03-20,2013-03-20,10:07:17,2013-03-20T10:07:17
937,T00039755,A00000128,Credit,Credit in Cash,9100.0,11800.0,,,,2013,3,21,2013-03-21,2013-03-21,09:20:36,2013-03-21T09:20:36
938,T01109309,A00003787,Credit,Credit in Cash,1800.0,23550.0,,,,2013,3,21,2013-03-21,2013-03-21,10:22:39,2013-03-21T10:22:39
939,T00777538,A00002651,Credit,Credit in Cash,200.0,200.0,,,,2013,3,21,2013-03-21,2013-03-21,15:14:00,2013-03-21T15:14:00
940,T00064022,A00000212,Debit,Cash Withdrawal,29700.0,54932.1,,,,2013,3,21,2013-03-21,2013-03-21,10:35:16,2013-03-21T10:35:16
941,T00766561,A00002618,Credit,Credit in Cash,600.0,600.0,,,,2013,3,21,2013-03-21,2013-03-21,13:32:28,2013-03-21T13:32:28
942,T00309620,A00001054,Credit,Credit in Cash,6800.0,17250.0,,,,2013,3,21,2013-03-21,2013-03-21,10:34:20,2013-03-21T10:34:20
943,T01935491,A00006555,Credit,Credit in Cash,12801.0,13101.0,,,,2013,3,21,2013-03-21,2013-03-21,10:01:27,2013-03-21T10:01:27
944,T00299431,A00001019,Debit,Cash Withdrawal,9600.0,35125.4,,,,2013,3,22,2013-03-22,2013-03-22,16:15:51,2013-03-22T16:15:51
945,T00137125,A00000459,Credit,Credit in Cash,3100.0,17500.0,,,,2013,3,22,2013-03-22,2013-03-22,10:04:00,2013-03-22T10:04:00
946,T00136149,A00000456,Debit,Cash Withdrawal,29400.0,56512.9,,,,2013,3,22,2013-03-22,2013-03-22,13:22:18,2013-03-22T13:22:18
947,T01602507,A00005442,Credit,Credit in Cash,300.0,300.0,,,,2013,3,22,2013-03-22,2013-03-22,14:56:10,2013-03-22T14:56:10
948,T00523621,A00001787,Credit,Credit in Cash,1100.0,1100.0,,,,2013,3,22,2013-03-22,2013-03-22,15:03:60,2013-03-22T15:03:60
949,T00227106,A00000772,Debit,Cash Withdrawal,12600.0,35350.0,,,,2013,3,22,2013-03-22,2013-03-22,11:20:14,2013-03-22T11:20:14
950,T01450518,A00004937,Debit,Cash Withdrawal,16400.0,37574.7,,,,2013,3,22,2013-03-22,2013-03-22,14:09:41,2013-03-22T14:09:41
951,T00622996,A00002124,Credit,Credit in Cash,2100.0,24031.0,,,,2013,3,22,2013-03-22,2013-03-22,10:15:14,2013-03-22T10:15:14
952,T00410110,A00001397,Credit,Credit in Cash,700.0,700.0,,,,2013,3,22,2013-03-22,2013-03-22,13:15:42,2013-03-22T13:15:42
953,T03403039,A00011295,Debit,Cash Withdrawal,10700.0,30852.6,,,,2013,3,22,2013-03-22,2013-03-22,09:54:38,2013-03-22T09:54:38
954,T00094940,A00000322,Credit,Credit in Cash,3600.0,21246.0,,,,2013,3,22,2013-03-22,2013-03-22,10:27:54,2013-03-22T10:27:54
955,T00452239,A00001536,Debit,Cash Withdrawal,11900.0,39749.0,,,,2013,3,23,2013-03-23,2013-03-23,16:33:31,2013-03-23T16:33:31
956,T00785633,A00002676,Debit,Cash Withdrawal,4500.0,29548.3,,,,2013,3,23,2013-03-23,2013-03-23,10:01:04,2013-03-23T10:01:04
957,T01273578,A00004355,Credit,Credit in Cash,12500.0,16200.0,,,,2013,3,23,2013-03-23,2013-03-23,15:54:11,2013-03-23T15:54:11
958,T02135189,A00007231,Credit,Credit in Cash,46824.0,62273.0,,,,2013,3,23,2013-03-23,2013-03-23,16:10:09,2013-03-23T16:10:09
959,T02135185,A00007231,Credit,Credit in Cash,14949.0,15449.0,,,,2013,3,23,2013-03-23,2013-03-23,15:05:10,2013-03-23T15:05:10
960,T00871810,A00002970,Debit,Cash Withdrawal,4300.0,24839.2,,,,2013,3,23,2013-03-23,2013-03-23,09:58:54,2013-03-23T09:58:54
961,T01935478,A00006555,Credit,Credit in Cash,39703.0,52804.0,,,,2013,3,23,2013-03-23,2013-03-23,13:16:14,2013-03-23T13:16:14
962,T01108017,A00003785,Credit,Credit in Cash,200.0,200.0,,,,2013,3,24,2013-03-24,2013-03-24,13:18:20,2013-03-24T13:18:20
963,T01076496,A00003678,Credit,Credit in Cash,800.0,800.0,,,,2013,3,24,2013-03-24,2013-03-24,12:07:14,2013-03-24T12:07:14
964,T00183005,A00000623,Credit,Credit in Cash,200.0,200.0,,,,2013,3,24,2013-03-24,2013-03-24,16:05:30,2013-03-24T16:05:30
965,T01657162,A00005622,Credit,Credit in Cash,43050.0,86373.2,,,,2013,3,24,2013-03-24,2013-03-24,09:22:18,2013-03-24T09:22:18
966,T02501876,A00008260,Credit,Credit in Cash,200.0,200.0,,,,2013,3,24,2013-03-24,2013-03-24,08:57:04,2013-03-24T08:57:04
967,T00880801,A00003001,Credit,Credit in Cash,400.0,400.0,,,,2013,3,24,2013-03-24,2013-03-24,11:24:43,2013-03-24T11:24:43
968,T01450016,A00004937,Credit,Credit in Cash,18790.0,56364.7,,,,2013,3,24,2013-03-24,2013-03-24,09:04:37,2013-03-24T09:04:37
969,T00192918,A00000655,Credit,Credit in Cash,1000.0,1000.0,,,,2013,3,24,2013-03-24,2013-03-24,09:57:55,2013-03-24T09:57:55
970,T00084102,A00000280,Debit,Cash Withdrawal,5100.0,25505.3,,,,2013,3,24,2013-03-24,2013-03-24,09:04:28,2013-03-24T09:04:28
971,T00708373,A00002425,Debit,Cash Withdrawal,800.0,25928.5,,,,2013,3,24,2013-03-24,2013-03-24,13:14:57,2013-03-24T13:14:57
972,T00492187,A00001678,Debit,Cash Withdrawal,200.0,23116.0,,,,2013,3,24,2013-03-24,2013-03-24,09:08:23,2013-03-24T09:08:23
973,T00270133,A00000925,Credit,Credit in Cash,4200.0,23200.0,,,,2013,3,25,2013-03-25,2013-03-25,13:06:21,2013-03-25T13:06:21
974,T01195278,A00004093,Credit,Credit in Cash,400.0,400.0,,,,2013,3,25,2013-03-25,2013-03-25,12:10:38,2013-03-25T12:10:38
975,T01183400,A00004055,Debit,Cash Withdrawal,7700.0,36183.1,,,,2013,3,25,2013-03-25,2013-03-25,10:31:36,2013-03-25T10:31:36
976,T00391494,A00001332,Credit,Credit in Cash,300.0,300.0,,,,2013,3,25,2013-03-25,2013-03-25,14:25:24,2013-03-25T14:25:24
977,T00740439,A00002528,Credit,Credit in Cash,1000.0,1000.0,,,,2013,3,25,2013-03-25,2013-03-25,09:46:33,2013-03-25T09:46:33
978,T00294327,A00001005,Debit,Cash Withdrawal,5400.0,29383.0,,,,2013,3,25,2013-03-25,2013-03-25,14:08:58,2013-03-25T14:08:58
979,T01100772,A00003760,Credit,Credit in Cash,24226.0,65734.7,,,,2013,3,25,2013-03-25,2013-03-25,15:13:13,2013-03-25T15:13:13
980,T00726530,A00002486,Credit,Credit in Cash,38820.0,39020.0,,,,2013,3,25,2013-03-25,2013-03-25,10:24:13,2013-03-25T10:24:13
981,T00810150,A00002762,Credit,Credit in Cash,30360.0,30860.0,,,,2013,3,25,2013-03-25,2013-03-25,14:02:15,2013-03-25T14:02:15
982,T01602508,A00005442,Credit,Credit in Cash,7651.0,7951.0,,,,2013,3,25,2013-03-25,2013-03-25,13:42:11,2013-03-25T13:42:11
983,T02810463,A00009307,Debit,Cash Withdrawal,1300.0,28557.6,,,,2013,3,25,2013-03-25,2013-03-25,16:57:53,2013-03-25T16:57:53
984,T00590834,A00002011,Credit,Credit in Cash,900.0,900.0,,,,2013,3,25,2013-03-25,2013-03-25,15:46:29,2013-03-25T15:46:29
985,T00504193,A00001721,Credit,Credit in Cash,1100.0,1100.0,,,,2013,3,25,2013-03-25,2013-03-25,12:26:32,2013-03-25T12:26:32
986,T01486386,A00005065,Debit,Cash Withdrawal,5000.0,24371.2,,,,2013,3,25,2013-03-25,2013-03-25,10:32:26,2013-03-25T10:32:26
987,T00205250,A00000697,Credit,Credit in Cash,2000.0,24267.0,,,,2013,3,25,2013-03-25,2013-03-25,14:26:60,2013-03-25T14:26:60
988,T00956572,A00003260,Credit,Credit in Cash,400.0,400.0,,,,2013,3,25,2013-03-25,2013-03-25,08:57:50,2013-03-25T08:57:50
989,T00963184,A00003283,Credit,Credit in Cash,300.0,300.0,,,,2013,3,26,2013-03-26,2013-03-26,14:05:08,2013-03-26T14:05:08
990,T01779034,A00006034,Credit,Credit in Cash,23851.0,24051.0,,,,2013,3,26,2013-03-26,2013-03-26,10:42:08,2013-03-26T10:42:08
991,T01736951,A00005891,Debit,Cash Withdrawal,20200.0,41409.6,,,,2013,3,26,2013-03-26,2013-03-26,13:27:24,2013-03-26T13:27:24
992,T01106913,A00003781,Credit,Credit in Cash,800.0,800.0,,,,2013,3,26,2013-03-26,2013-03-26,13:21:53,2013-03-26T13:21:53
993,T00144560,A00000485,Credit,Credit in Cash,49112.0,93768.9,,,,2013,3,26,2013-03-26,2013-03-26,09:34:50,2013-03-26T09:34:50
994,T00142593,A00000477,Debit,Cash Withdrawal,4400.0,30297.6,,,,2013,3,26,2013-03-26,2013-03-26,14:51:16,2013-03-26T14:51:16
995,T00144918,A00000485,Debit,Cash Withdrawal,5166.0,88602.9,,,,2013,3,26,2013-03-26,2013-03-26,09:52:25,2013-03-26T09:52:25
996,T01977575,A00006701,Credit,Credit in Cash,29082.0,29282.0,,,,2013,3,26,2013-03-26,2013-03-26,10:36:58,2013-03-26T10:36:58
997,T01602509,A00005442,Credit,Credit in Cash,34681.0,42632.0,,,,2013,3,26,2013-03-26,2013-03-26,16:56:19,2013-03-26T16:56:19
998,T02127306,A00007203,Credit,Credit in Cash,900.0,900.0,,,,2013,3,26,2013-03-26,2013-03-26,13:36:05,2013-03-26T13:36:05
999,T00308090,A00001050,Debit,Cash Withdrawal,800.0,25517.0,,,,2013,3,26,2013-03-26,2013-03-26,10:21:32,2013-03-26T10:21:32
1000,T00401329,A00001366,Credit,Credit in Cash,5200.0,13726.0,,,,2013,3,26,2013-03-26,2013-03-26,16:28:13,2013-03-26T16:28:13
